"","PLOT_ID","specie","G_sp","N_sp","sp_1","sp_2","sp_3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","X","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","INVENTORY_ID","AGE","MUNICIPALITY","SPECIE_IFN_ID","Fecha_IFN2","Anyo_IFN2","EXEC_TIME"
"26791","9_1589","21",114106.798611111,417.339628552081,21,NA,NA,114106.798611111,NA,NA,417.339628552081,NA,NA,7445.44507666452,2992.11293012763,11.4106798611111,417.339628552081,0,127.323954473516,31.8309886183791,159.154943091895,99.0297423682904,0,0,0,0,17.8402542372881,7.16949152542373,18.6580394586537,8.75675675675676,1916,9,1589,NA,920305,2,14,4,1,2,"S",920312,2,240,1,"0240J05","491","4683",91,129,"3","3","3","3","12",12,4,5,9,1,"40",40,21,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,30,NA,NA,NA,NA,NA,NA,NA,NA,21,15,44,78,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"P902",200,NA,"9.00",NA,"IFN2",30,129,21,"19920305",1992,11
"26796","9_1595","21",381888.277777778,2114.99235486563,21,NA,NA,381888.277777778,NA,NA,2114.99235486563,NA,NA,31058.2029502551,13858.8587667909,38.1888277777778,2114.99235486563,0,636.619772367581,1082.25361302489,381.971863420549,14.1471060526129,0,0,0,0,14.6847826086957,6.55267558528428,15.1624304667445,7.37096774193548,1922,9,1595,NA,920306,0,52,6,1,2,"S",920312,2,240,1,"0240K05","491","4682",91,129,"3","3","3","3","13",13,3,4,9,1,"40",70,21,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,30,NA,NA,NA,NA,NA,NA,NA,NA,21,55,15,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",90,NA,"4.25",NA,"IFN2",30,129,21,"19920306",1992,11
"26797","9_1596","21",218949.631944444,541.126806512444,21,25,NA,218949.631944444,58000.3472222222,NA,541.126806512444,166.228496118202,NA,15473.2204062197,7632.36371538467,27.6949979166667,707.355302630646,0,0,95.4929658551372,286.478897565412,268.795014999645,42.4413181578388,14.1471060526129,0,0,21.87475,10.79,22.3273366638298,11.375,1923,9,1596,NA,920306,0,35,6,1,3,"S",920312,2,240,1,"0240K05","492","4682",91,129,"3","3","3","3","14",14,4,5,9,1,"40",70,21,0,9,1,4,NA,25,NA,1,NA,4,NA,NA,NA,NA,NA,NA,21,1,2,37,25,1,2,35,NA,NA,NA,NA,21,25,71,78,95,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"01",320,NA,"7.50",NA,"IFN2",37,129,21,"19920306",1992,11
"26799","9_1602","21",477204.6875,2832.95798703574,21,NA,NA,477204.6875,NA,NA,2832.95798703574,NA,NA,40251.8766573712,22520.4244475032,47.72046875,2832.95798703574,0,891.267681314614,1336.90152197192,604.788783749202,0,0,0,0,0,14.2084269662921,7.94943820224719,14.6449314390315,9.125,1929,9,1602,NA,920306,0,68,4,2,1,"S",920312,2,240,1,"0240K04","490","4681",91,129,"3","3","3","3","14",14,4,5,9,1,"30",90,21,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,25,NA,NA,NA,NA,NA,NA,NA,NA,21,71,15,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",290,NA,"12.00",NA,"IFN2",25,129,21,"19920306",1992,11
"26800","9_1604","21",281259.444444444,1637.52752558995,21,NA,NA,281259.444444444,NA,NA,1637.52752558995,NA,NA,23708.07400062,9773.88189409895,28.1259444444444,1637.52752558995,0,413.802852038928,1018.59163578813,190.985931710274,14.1471060526129,0,0,0,0,14.477969762419,5.96868250539957,14.7881658366443,6.69354838709677,1931,9,1604,NA,920306,0,43,5,1,2,"S",920312,2,240,1,"0240K05","492","4681",91,129,"3","3","3","3","16",16,4,5,9,1,"30",70,21,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,34,NA,NA,NA,NA,NA,NA,NA,NA,21,78,71,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"M714",370,NA,"8.75",NA,"IFN2",34,129,21,"19920306",1992,11
"26803","9_1608","21",164575.5625,1687.04239677409,21,NA,NA,164575.5625,NA,NA,1687.04239677409,NA,NA,18670.4663741102,9979.01493186184,16.45755625,1687.04239677409,0,1400.56349920868,286.478897565412,0,0,0,0,0,0,11.0669811320755,5.91509433962264,11.1448630183647,6.375,1935,9,1608,NA,920306,4,20,4,4,2,"S",920312,2,240,1,"0240K03","488","4680",91,129,"3","3","3","3","13",13,4,4,9,1,"50",60,21,0,9,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,17,NA,NA,NA,NA,NA,NA,NA,NA,21,95,15,12,71,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,0,0,NA,NA,"01",160,NA,"4.50",NA,"IFN2",17,129,21,"19920306",1992,11
"26804","9_1609","21",345778.4375,1941.69030572112,21,NA,NA,345778.4375,NA,NA,1941.69030572112,NA,NA,28461.6784731236,13782.8180717581,34.57784375,1941.69030572112,0,541.126806512444,891.267681314614,509.295817894065,0,0,0,0,0,14.6581967213115,7.09836065573771,15.0578869372961,8,1936,9,1609,NA,920306,4,49,4,1,1,"S",920312,2,240,1,"0240K04","490","4680",91,129,"3","3","3","3","16",16,4,5,9,1,"30",80,21,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,32,NA,NA,NA,NA,NA,NA,NA,NA,21,78,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",260,NA,"8.00",NA,"IFN2",32,129,21,"19920306",1992,11
"26809","9_1617","21",386941.277777778,1566.79199532688,21,NA,NA,386941.277777778,NA,NA,1566.79199532688,NA,NA,26975.348143471,14912.8181677106,38.6941277777778,1566.79199532688,0,254.647908947033,541.126806512444,572.957795130823,169.765272631355,28.2942121052258,0,0,0,17.2169300225734,9.51805869074492,17.7325795989333,12.125,1944,9,1617,NA,920306,4,51,5,0,1,"S",920312,2,240,1,"0240K04","490","4679",91,129,"3","3","3","3","13",13,4,5,9,1,"30",85,21,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,28,NA,NA,NA,NA,NA,NA,NA,NA,21,78,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"P714",30,NA,"7.50",NA,"IFN2",28,129,21,"19920306",1992,11
"26810","9_1620","21",27101.3125,413.802852038928,21,NA,NA,27101.3125,NA,NA,413.802852038928,NA,NA,3735.36651436678,1591.54943091895,2.71013125,413.802852038928,0,381.971863420549,31.8309886183791,0,0,0,0,0,0,9.02692307692308,3.84615384615385,9.13173881832775,4.4,1947,9,1620,NA,920306,4,4,4,1,3,"S",920312,2,240,1,"0240K02","485","4678",91,346,"3","3","3","3","16",16,4,5,9,1,"60",30,21,0,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,15,NA,NA,NA,NA,NA,NA,NA,NA,21,78,71,57,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",340,NA,"10.00",NA,"IFN2",15,346,21,"19920306",1992,11
"26811","9_1626","21",364665.944444444,2351.9563812469,21,NA,NA,364665.944444444,NA,NA,2351.9563812469,NA,NA,31879.088778958,16242.6461366562,36.4665944444444,2351.9563812469,0,1273.23954473516,668.45076098596,381.971863420549,28.2942121052258,0,0,0,0,13.5542857142857,6.90601503759398,14.0503787442596,8.94285714285714,1953,9,1626,NA,920306,4,45,5,1,1,"S",920313,0,240,1,"0240K05","492","4678",91,129,"3","3","3","3","16",16,4,5,9,1,"30",70,21,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,26,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",270,NA,"11.50",NA,"IFN2",26,129,21,"19920306",1992,11
"26830","9_1688","21",38318.375,190.985931710274,21,43,NA,38318.375,5700.25,NA,190.985931710274,127.323954473516,NA,3978.87357729738,1559.71844230057,4.4018625,318.309886183791,0,127.323954473516,127.323954473516,63.6619772367581,0,0,0,0,0,12.5,4.9,13.269306688746,6,2013,9,1688,NA,920306,2,7,4,2,4,"S",920313,4,276,2,"0276J11","453","4666",91,119,"3","3","0","0","11",11,3,4,9,1,"20",40,21,0,7,2,3,NA,43,NA,2,NA,2,NA,NA,NA,NA,NA,NA,21,3,1,NA,43,3,6,NA,NA,NA,NA,NA,21,43,45,37,NA,NA,NA,3,3,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"01",205,NA,"4.25",NA,"IFN2",24,119,21,"19920306",1992,11
"26843","9_1735","21",40499.625,445.633840657307,21,NA,NA,40499.625,NA,NA,445.633840657307,NA,NA,4746.00040300032,1734.78887970166,4.0499625,445.633840657307,0,381.971863420549,63.6619772367581,0,0,0,0,0,0,10.65,3.89285714285714,10.7570076827022,4.08333333333333,2060,9,1735,NA,920306,2,5,4,1,3,"S",920313,2,276,2,"0276M07","440","4652",91,194,"6","6","0","0","08",8,3,3,9,1,"20",30,21,0,0,1,3,25,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,21,1,2,20,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,2,"W","18",NA,NA,NA,"1",1,1,NA,1,NA,4,0,NA,NA,"M204",230,NA,"2.50",NA,"IFN2",20,194,21,"19920306",1992,11
"26871","9_1810","21",101628.368055556,339.53054526271,21,NA,NA,101628.368055556,NA,NA,339.53054526271,NA,NA,6493.69851697499,2760.4540685161,10.1628368055556,339.53054526271,0,0,190.985931710274,63.6619772367581,70.7355302630646,14.1471060526129,0,0,0,19.1255208333333,8.13020833333333,19.5219461173402,8.78787878787879,2135,9,1810,NA,920309,4,14,5,3,2,"S",920316,4,277,2,"0277L12","482","4657",91,330,"6","6","0","0","11",11,4,4,9,1,"60",45,21,0,9,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,19,NA,NA,NA,NA,NA,NA,NA,NA,21,15,95,37,65,43,NA,3,2,"W","19",NA,NA,NA,"1",1,2,NA,9,4,1,0,NA,NA,"P413",81,NA,"4.25",NA,"IFN2",19,330,21,"19920309",1992,11
"26879","9_1839","21",291061.430555556,1160.06269631426,21,26,NA,291061.430555556,6480.25,NA,1160.06269631426,31.8309886183791,NA,20715.6073928411,12599.7663281084,29.7541680555556,1191.89368493264,0,31.8309886183791,636.619772367581,381.971863420549,113.176848420903,28.2942121052258,0,0,0,17.3804154302671,10.5712166172107,17.8283111798404,11.8125,2163,9,1839,NA,920309,2,43,5,3,2,"S",920316,2,277,2,"0277M10","481","4654",91,330,"3","3","0","0","10",10,4,5,9,1,"70",80,21,0,9,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,30,NA,NA,NA,NA,NA,NA,NA,NA,21,26,37,44,43,15,NA,2,2,"W","20",NA,NA,NA,"1",1,3,NA,0,NA,0,0,NA,NA,"01",247,NA,"9.50",NA,"IFN2",30,330,21,"19920309",1992,11
"26883","9_1884","21",138961.256944444,498.685488354605,21,65,NA,138961.256944444,90648.9236111111,NA,498.685488354605,873.583798748848,NA,18920.6933124158,8116.90209768666,22.9610180555556,1372.26928710345,0,763.943726841098,318.309886183791,190.985931710274,70.7355302630646,28.2942121052258,0,0,0,13.7878865979381,5.91494845360825,14.5959026343471,10.5810810810811,2207,9,1884,NA,920309,2,29,6,3,3,"S",920316,2,278,2,"0278K02","487","4661",91,414,"2","2","3","3","12",12,4,4,9,1,"90",80,21,0,6,4,3,NA,65,NA,3,NA,3,NA,37,NA,1,NA,2,21,1,2,30,65,3,6,NA,37,3,6,NA,21,65,37,71,95,NA,NA,2,1,"W","16",NA,NA,NA,"1",1,3,NA,0,NA,0,0,NA,NA,"01",340,NA,"6.75",NA,"IFN2",30,414,21,"19920309",1992,11
"26889","9_1959","21",112992.333333333,519.906147433525,21,NA,NA,112992.333333333,NA,NA,519.906147433525,NA,NA,8561.12122773871,4286.57313394171,11.2992333333333,519.906147433525,0,0,445.633840657307,31.8309886183791,42.4413181578388,0,0,0,0,16.4666666666667,8.24489795918367,16.6347803822998,7.85,2278,9,1959,NA,920310,2,18,6,3,2,"S",920317,2,278,2,"0278M03","489","4654",91,154,"3","3","3","3","14",14,2,3,9,1,"30",60,21,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,25,NA,NA,NA,NA,NA,NA,NA,NA,21,42,37,NA,NA,NA,NA,1,3,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,"G203","P202",360,NA,"3.75",NA,"IFN2",25,154,21,"19920310",1992,11
"26927","9_218","21",263179.361111111,1407.63705223499,21,NA,NA,263179.361111111,NA,NA,1407.63705223499,NA,NA,21010.2208763868,8345.02418278505,26.3179361111111,1407.63705223499,0,381.971863420549,668.45076098596,286.478897565412,70.7355302630646,0,0,0,0,14.9258793969849,5.928391959799,15.4289235987831,7.96551724137931,200,9,218,NA,920130,2,38,5,2,1,"S",920203,1,85,1,"0085L06","470","4769",91,189,"3","3","0","0","08",8,2,2,9,1,"70",90,21,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,33,NA,NA,NA,NA,NA,NA,NA,NA,21,15,45,65,41,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,4,0,NA,NA,"P402",260,NA,"1.75",NA,"IFN2",33,189,21,"19920130",1992,11
"26936","9_2332","21",499697.298611111,3087.60589598277,21,NA,NA,499697.298611111,NA,NA,3087.60589598277,NA,NA,42307.4511668159,35825.7776899856,49.9697298611111,3087.60589598277,0,1273.23954473516,1273.23954473516,413.802852038928,127.323954473516,0,0,0,0,13.7023482245132,11.6030927835052,14.3548159756684,13.9375,1036,9,2332,NA,920309,3,72,6,1,0,"S",920324,3,316,2,"0316J05","492","4647",91,246,"6","6","3","3","10",10,2,1,9,1,"40",90,21,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,35,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,4,NA,NA,"01",160,NA,"0.50",NA,"IFN2",35,246,21,"19920309",1992,11
"26937","9_2337","21",471018.847222222,2921.37739986457,21,NA,NA,471018.847222222,NA,NA,2921.37739986457,NA,NA,39397.9219682704,35489.7839212361,47.1018847222222,2921.37739986457,0,1527.8874536822,827.605704077856,381.971863420549,169.765272631355,14.1471060526129,0,0,0,13.4860774818402,12.1483050847458,14.3278283298241,13.5,1041,9,2337,NA,920310,1,63,4,2,0,"S",920324,3,316,2,"0316J07","498","4647",91,289,"2","2","3","3","11",11,2,2,9,1,"70",99,21,0,9,3,3,NA,43,NA,1,NA,1,NA,NA,NA,NA,NA,NA,21,2,1,31,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,3,NA,3,NA,0,0,NA,NA,"01",207,NA,"1.00",NA,"IFN2",31,289,21,"19920310",1992,11
"26938","9_2346","21",262058.151111111,316.329291336425,21,NA,NA,262058.151111111,NA,NA,316.329291336425,NA,NA,10168.0344158308,6080.42618141303,26.2058151111111,316.329291336425,0,0,0,0,42.4413181578388,127.323954473516,141.471060526129,0,5.09295817894065,32.1438282647585,19.221824686941,32.4776196506966,19.1983695652174,1048,9,2346,NA,920310,1,23,5,1,1,"S",920324,3,316,2,"0316J07","498","4646",91,289,"2","2","3","3","10",10,1,1,9,1,"30",80,21,0,8,2,4,NA,43,NA,2,NA,2,NA,NA,NA,NA,NA,NA,21,3,1,NA,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,3,NA,0,NA,0,4,NA,NA,"01",129,NA,"0.50",NA,"IFN2",14,289,21,"19920310",1992,11
"26939","9_2350","21",17073.7777777778,14.1471060526129,21,NA,NA,17073.7777777778,NA,NA,14.1471060526129,NA,NA,554.566557262426,127.323954473516,1.70737777777778,14.1471060526129,0,0,0,0,0,0,0,14.1471060526129,0,39.2,9,39.2,9,1052,9,2350,NA,920310,1,1,1,2,2,"S",920325,3,316,2,"0316J09","502","4646",91,309,"6","6","3","3","11",11,4,4,9,1,"00",80,21,0,9,1,2,NA,43,NA,1,NA,2,NA,NA,NA,NA,NA,NA,21,2,1,10,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,3,NA,3,NA,0,2,NA,NA,"P305",160,NA,"6.00",NA,"IFN2",10,309,21,"19920310",1992,11
"26941","9_2351","21",144583.5625,834.679257104162,21,NA,NA,144583.5625,NA,NA,834.679257104162,NA,NA,11638.647310659,5849.82835275544,14.45835625,834.679257104162,0,381.971863420549,318.309886183791,63.6619772367581,56.5884242104517,0,14.1471060526129,0,0,13.9438559322034,7.00847457627119,14.8509661986653,8.93103448275862,1053,9,2351,NA,920310,1,20,4,2,1,"S",920325,3,316,2,"0316K08","498","4645",91,289,"2","2","3","3","10",10,1,1,9,1,"60",80,21,0,9,3,3,NA,43,NA,1,NA,3,NA,NA,NA,NA,NA,NA,21,2,1,21,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,1,2,"W","20",NA,NA,NA,"1",1,3,NA,0,NA,0,0,NA,NA,"01",316,NA,"0.50",NA,"IFN2",21,289,21,"19920310",1992,11
"26944","9_2413","21",217453.6275,680.617272191208,21,NA,NA,217453.6275,NA,NA,680.617272191208,NA,NA,12882.4042863805,9152.89467391951,21.74536275,680.617272191208,0,127.323954473516,95.4929658551372,254.647908947033,169.765272631355,0,28.2942121052258,0,5.09295817894065,18.9275306589067,13.4479318229058,20.1691179003443,16.4375,1114,9,2413,NA,920310,3,27,5,2,1,"S",920327,3,316,1,"0316L07","496","4640",91,67,"2","2","3","3","12",12,3,3,9,1,"90",60,21,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,1,61,NA,NA,NA,NA,NA,NA,NA,NA,21,26,43,NA,NA,NA,NA,1,3,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,4,NA,NA,"01",200,NA,"2.75",NA,"IFN2",61,67,21,"19920310",1992,11
"26953","9_245","21",31591.625,77.809083289371,21,NA,NA,31591.625,NA,NA,77.809083289371,NA,NA,1766.61986832004,450.939005427037,3.1591625,77.809083289371,0,0,0,63.6619772367581,14.1471060526129,0,0,0,0,22.7045454545455,5.79545454545455,22.7366194416928,5.79545454545455,227,9,245,NA,920130,2,3,3,2,2,"S",920203,3,85,1,"0085L08","475","4766",91,186,"3","3","0","0","08",8,4,4,9,1,"80",50,21,0,9,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,1,31,NA,NA,NA,NA,NA,NA,NA,NA,21,44,43,37,15,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"P204",211,NA,"5.50",NA,"IFN2",31,186,21,"19920130",1992,11
"26955","9_246","21",133600.104166667,806.385044998936,21,NA,NA,133600.104166667,NA,NA,806.385044998936,NA,NA,11252.4313154227,4520.00038380983,13.3600104166667,806.385044998936,0,509.295817894065,159.154943091895,95.4929658551372,42.4413181578388,0,0,0,0,13.9541666666667,5.60526315789474,14.5240329418084,5.7,228,9,246,NA,920130,2,15,6,2,1,"S",920203,3,85,1,"0085L09","476","4766",91,186,"3","3","0","0","08",8,2,2,9,1,"80",50,21,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,1,35,NA,NA,NA,NA,NA,NA,NA,NA,21,95,15,37,NA,NA,NA,3,3,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",172,NA,"2.00",NA,"IFN2",35,186,21,"19920130",1992,11
"27007","9_305","21",188757.5,548.200359538751,21,NA,NA,188757.5,NA,NA,548.200359538751,NA,NA,11226.7896857023,5119.4840027893,18.87575,548.200359538751,0,0,159.154943091895,190.985931710274,155.618166578742,42.4413181578388,0,0,0,20.4793548387097,9.33870967741935,20.938111570269,12.0625,280,9,305,NA,920211,1,25,4,1,3,"S",920219,3,108,1,"0108K09","420","4754",91,12,"3","3","0","0","10",10,2,3,9,1,"00",60,21,0,9,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,29,NA,NA,NA,NA,NA,NA,NA,NA,21,15,42,NA,NA,NA,NA,1,2,"W","07",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"P312",33,NA,"4.00",NA,"IFN2",29,12,21,"19920211",1992,11
"27008","9_355","21",97142.9375,732.112738222719,21,25,NA,97142.9375,26512.8125,NA,732.112738222719,286.478897565412,NA,12321.7756941745,4631.40884397415,12.365575,1018.59163578813,0,636.619772367581,350.14087480217,31.8309886183791,0,0,0,0,0,12.096875,4.546875,12.4326058209854,5.75,321,9,355,NA,920211,3,17,4,1,4,"S",920220,1,109,1,"0109K08","446","4754",91,409,"4","4","0","0","09",9,3,4,9,1,"40",60,21,0,9,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,20,NA,NA,NA,NA,NA,NA,NA,NA,21,25,99,37,15,NA,NA,2,5,"G","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"P204",162,NA,"6.00",NA,"IFN2",20,409,21,"19920211",1992,11
"27012","9_382","21",211862.298611111,1414.71060526129,21,43,NA,211862.298611111,31262.0486111111,NA,1414.71060526129,141.471060526129,NA,20912.959522275,10523.6785148874,24.3124347222222,1556.18166578742,0,763.943726841098,381.971863420549,381.971863420549,28.2942121052258,0,0,0,0,13.4386363636364,6.7625,14.1038973498301,8.25714285714286,345,9,382,NA,920212,1,32,6,4,5,"S",920220,1,109,1,"0109M04","438","4746",91,416,"4","4","0","0","07",7,2,2,9,1,"40",80,21,0,8,1,3,NA,43,NA,2,NA,3,NA,NA,NA,NA,NA,NA,21,1,2,21,43,3,6,NA,NA,NA,NA,NA,21,43,78,57,45,15,NA,2,4,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"01",50,NA,"2.00",NA,"IFN2",21,416,21,"19920212",1992,11
"27016","9_393","21",74675.75,477.464829275686,21,NA,NA,74675.75,NA,NA,477.464829275686,NA,NA,6646.31042351755,2371.40865206924,7.467575,477.464829275686,0,127.323954473516,318.309886183791,31.8309886183791,0,0,0,0,0,13.92,4.96666666666667,14.1115319272336,5.125,353,9,393,NA,920212,1,12,4,1,4,"S",920220,1,109,1,"0109M08","448","4744",91,217,"3","3","0","0","10",10,2,3,9,1,"40",50,21,0,9,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,37,45,99,NA,NA,NA,3,5,"G","20",NA,NA,NA,"1",1,3,NA,0,NA,0,0,NA,NA,"01",223,NA,"3.75",NA,"IFN2",19,217,21,"19920212",1992,11
"27017","9_441","21",104260.527777778,1287.38665078778,21,NA,NA,104260.527777778,NA,NA,1287.38665078778,NA,NA,12712.589498878,6265.39959305095,10.4260527777778,1287.38665078778,0,1177.74657888003,95.4929658551372,0,14.1471060526129,0,0,0,0,9.87472527472528,4.86675824175824,10.1545461588545,6.04838709677419,398,9,441,NA,920214,3,14,4,4,2,"S",920221,1,110,1,"0110K13","483","4756",91,908,"2","2","0","0","06",6,2,2,9,1,"40",40,21,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,15,NA,NA,NA,NA,NA,NA,NA,NA,21,44,95,71,15,NA,NA,3,4,"W","20",NA,NA,NA,"1",1,3,NA,2,NA,4,0,NA,NA,"01",40,NA,"1.25",NA,"IFN2",15,908,21,"19920214",1992,11
"27018","9_45","21",99332.0694444444,696.744973091186,21,NA,NA,99332.0694444444,NA,NA,696.744973091186,NA,NA,9021.60952975126,3671.17402065305,9.93320694444444,696.744973091186,0,381.971863420549,254.647908947033,31.8309886183791,28.2942121052258,0,0,0,0,12.9482233502538,5.26903553299492,13.4729556146721,6.64285714285714,43,9,45,NA,920127,3,14,5,1,1,"S",920210,1,84,1,"0084K12","453","4773",91,124,"4","4","0","0","08",9,4,5,9,1,"90",40,21,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,20,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",257,NA,"10.00",NA,"IFN2",20,124,21,"19920127",1992,11
"27019","9_467","21",139348.652777778,778.090832893711,21,44,NA,139348.652777778,8010.25,NA,778.090832893711,127.323954473516,NA,12601.1810387136,6500.59523117564,14.7358902777778,905.414787367227,0,381.971863420549,381.971863420549,127.323954473516,14.1471060526129,0,0,0,0,13.917578125,7.1796875,14.3952581439601,9.79032258064516,423,9,467,NA,920214,3,20,6,6,2,"S",920221,3,110,1,"0110K09","474","4753",91,209,"6","6","0","0","07",7,3,4,9,1,"70",70,21,0,7,4,3,NA,44,NA,1,NA,2,NA,NA,NA,NA,NA,NA,21,1,1,21,44,3,6,NA,NA,NA,NA,NA,21,44,15,78,95,42,NA,2,4,"W","20",NA,NA,NA,"1",1,3,NA,0,NA,0,0,NA,NA,"01",285,NA,"06.00",NA,"IFN2",21,209,21,"19920214",1992,11
