"","Provincia","Estadillo","TREE_ID_IFN2","rumbo","distancia","specie","dbh_1","dbh_2","height","quality","shape","special_param","INVENTORY_ID","PLOT_ID","TREE_ID","IFN_TREE_ID","dbh","expan","basal_area"
"743323",42,1627,12,210,"",26,145,145,6.5,2,2,"","IFN2","42_1627","42_1627_12","IFN2_42_1627_12",14.5,31.8309886183791,165.129963854314
"743324",42,1627,13,211,"",26,192,193,7,2,2,"","IFN2","42_1627","42_1627_13","IFN2_42_1627_13",19.25,31.8309886183791,291.039106923967
"743325",42,1627,14,242,"",26,128,123,5.5,2,3,"","IFN2","42_1627","42_1627_14","IFN2_42_1627_14",12.55,31.8309886183791,123.702174230507
"743326",42,1627,15,245,"",26,140,143,5.5,2,3,"","IFN2","42_1627","42_1627_15","IFN2_42_1627_15",14.15,31.8309886183791,157.254383770846
"743327",42,1627,16,250,"",26,148,148,6,2,3,"","IFN2","42_1627","42_1627_16","IFN2_42_1627_16",14.8,31.8309886183791,172.033613710577
"743328",42,1627,17,257,"",26,142,139,6,2,3,"","IFN2","42_1627","42_1627_17","IFN2_42_1627_17",14.05,31.8309886183791,155.039560950065
"743329",42,1627,18,258,"",26,152,148,6.5,2,3,"","IFN2","42_1627","42_1627_18","IFN2_42_1627_18",15,31.8309886183791,176.714586764426
"743330",42,1627,19,290,"",26,164,161,7,2,2,"","IFN2","42_1627","42_1627_19","IFN2_42_1627_19",16.25,31.8309886183791,207.394202522139
"743331",42,1627,2,46,"",26,132,133,7,2,3,"","IFN2","42_1627","42_1627_2","IFN2_42_1627_2",13.25,31.8309886183791,137.886465061465
"743332",42,1627,20,307,"",26,170,175,7,2,2,"","IFN2","42_1627","42_1627_20","IFN2_42_1627_20",17.25,31.8309886183791,233.705040995953
"743333",42,1627,21,313,"",26,138,137,5.5,2,3,"","IFN2","42_1627","42_1627_21","IFN2_42_1627_21",13.75,31.8309886183791,148.48934026733
"743334",42,1627,22,379,"",26,151,154,6,2,3,"","IFN2","42_1627","42_1627_22","IFN2_42_1627_22",15.25,31.8309886183791,182.654160375119
"743335",42,1627,23,399,"",26,106,111,4,2,3,"","IFN2","42_1627","42_1627_23","IFN2_42_1627_23",10.85,127.323954473516,92.4590352905561
"743336",42,1627,3,51,"",26,80,83,4.5,2,3,"","IFN2","42_1627","42_1627_3","IFN2_42_1627_3",8.15,127.323954473516,52.168109508267
"743337",42,1627,4,62,"",26,94,97,4.5,2,3,"","IFN2","42_1627","42_1627_4","IFN2_42_1627_4",9.55,127.323954473516,71.6302759972558
"743338",42,1627,5,93,"",26,136,130,5.5,2,3,"","IFN2","42_1627","42_1627_5","IFN2_42_1627_5",13.3,31.8309886183791,138.929081123375
"743339",42,1627,6,120,"",26,154,155,5,2,3,"","IFN2","42_1627","42_1627_6","IFN2_42_1627_6",15.45,31.8309886183791,187.476505098379
"743340",42,1627,7,155,"",26,136,130,6,2,3,"","IFN2","42_1627","42_1627_7","IFN2_42_1627_7",13.3,31.8309886183791,138.929081123375
"743341",42,1627,8,163,"",26,138,138,6,2,3,"","IFN2","42_1627","42_1627_8","IFN2_42_1627_8",13.8,31.8309886183791,149.57122623741
"743342",42,1627,9,175,"",26,119,128,6,2,3,"","IFN2","42_1627","42_1627_9","IFN2_42_1627_9",12.35,127.323954473516,119.790891376787
"743669",42,1652,1,21,"",25,192,175,8.5,2,2,"","IFN2","42_1652","42_1652_1","IFN2_42_1652_1",18.35,31.8309886183791,264.461233074597
"743670",42,1652,10,119,"",26,226,230,9,2,2,"","IFN2","42_1652","42_1652_10","IFN2_42_1652_10",22.8,14.1471060526129,408.28138126053
"743671",42,1652,11,125,"",26,218,212,9,2,2,"","IFN2","42_1652","42_1652_11","IFN2_42_1652_11",21.5,31.8309886183791,363.05030103047
"743672",42,1652,12,141,"",26,219,228,9,2,2,"","IFN2","42_1652","42_1652_12","IFN2_42_1652_12",22.35,31.8309886183791,392.324054075702
"743673",42,1652,13,148,"",25,165,170,8,2,2,"","IFN2","42_1652","42_1652_13","IFN2_42_1652_13",16.75,31.8309886183791,220.353272218197
"743674",42,1652,14,153,"",26,174,176,9,2,2,"","IFN2","42_1652","42_1652_14","IFN2_42_1652_14",17.5,31.8309886183791,240.528187540469
"743675",42,1652,15,156,"",26,274,271,10,2,2,"","IFN2","42_1652","42_1652_15","IFN2_42_1652_15",27.25,14.1471060526129,583.207223707818
"743676",42,1652,16,192,"",25,125,122,7.5,2,2,"","IFN2","42_1652","42_1652_16","IFN2_42_1652_16",12.35,127.323954473516,119.790891376787
"743677",42,1652,17,202,"",25,185,188,9,2,2,"","IFN2","42_1652","42_1652_17","IFN2_42_1652_17",18.65,31.8309886183791,273.179152688309
"743678",42,1652,18,205,"",26,224,223,10,2,2,"","IFN2","42_1652","42_1652_18","IFN2_42_1652_18",22.35,31.8309886183791,392.324054075702
"743679",42,1652,19,210,"",25,130,129,8,2,2,"","IFN2","42_1652","42_1652_19","IFN2_42_1652_19",12.95,31.8309886183791,131.713235497161
"743680",42,1652,2,36,"",25,219,220,9,2,2,"","IFN2","42_1652","42_1652_2","IFN2_42_1652_2",21.95,31.8309886183791,378.406798620299
"743681",42,1652,20,232,"",25,192,193,8,2,2,"","IFN2","42_1652","42_1652_20","IFN2_42_1652_20",19.25,31.8309886183791,291.039106923967
"743682",42,1652,21,233,"",25,138,143,7.5,2,2,"","IFN2","42_1652","42_1652_21","IFN2_42_1652_21",14.05,31.8309886183791,155.039560950065
"743683",42,1652,22,234,"",25,187,196,8.5,2,2,"","IFN2","42_1652","42_1652_22","IFN2_42_1652_22",19.15,31.8309886183791,288.023177976521
"743684",42,1652,23,238,"",25,184,189,8.5,2,2,"","IFN2","42_1652","42_1652_23","IFN2_42_1652_23",18.65,31.8309886183791,273.179152688309
"743685",42,1652,24,247,"",26,233,222,7.5,2,2,"","IFN2","42_1652","42_1652_24","IFN2_42_1652_24",22.75,14.1471060526129,406.492636943392
"743686",42,1652,25,272,"",26,172,172,8,2,2,"","IFN2","42_1652","42_1652_25","IFN2_42_1652_25",17.2,31.8309886183791,232.352192659501
"743687",42,1652,26,315,"",25,149,150,6.5,2,3,"","IFN2","42_1652","42_1652_26","IFN2_42_1652_26",14.95,31.8309886183791,175.538453014738
"743688",42,1652,27,331,"",26,267,266,9,2,2,"","IFN2","42_1652","42_1652_27","IFN2_42_1652_27",26.65,14.1471060526129,557.807447103544
"743689",42,1652,28,332,"",26,226,219,8.5,2,2,"","IFN2","42_1652","42_1652_28","IFN2_42_1652_28",22.25,31.8309886183791,388.821178266949
"743690",42,1652,29,339,"",26,194,218,9,2,2,"","IFN2","42_1652","42_1652_29","IFN2_42_1652_29",20.6,31.8309886183791,333.291564619341
"743691",42,1652,3,42,"",25,156,144,8,2,2,"","IFN2","42_1652","42_1652_3","IFN2_42_1652_3",15,31.8309886183791,176.714586764426
"743692",42,1652,30,345,"",26,268,265,9.5,2,2,"","IFN2","42_1652","42_1652_30","IFN2_42_1652_30",26.65,14.1471060526129,557.807447103544
"743693",42,1652,31,360,"",26,192,191,8.5,2,2,"","IFN2","42_1652","42_1652_31","IFN2_42_1652_31",19.15,31.8309886183791,288.023177976521
"743694",42,1652,32,391,"",25,165,169,8,2,2,"","IFN2","42_1652","42_1652_32","IFN2_42_1652_32",16.7,31.8309886183791,219.039693789914
"743695",42,1652,4,56,"",25,146,145,7.5,2,2,"","IFN2","42_1652","42_1652_4","IFN2_42_1652_4",14.55,31.8309886183791,166.270754686648
"743696",42,1652,5,67,"",26,187,171,8,2,2,"","IFN2","42_1652","42_1652_5","IFN2_42_1652_5",17.9,31.8309886183791,251.649425534176
"743697",42,1652,6,69,"",26,155,153,7.5,2,2,"","IFN2","42_1652","42_1652_6","IFN2_42_1652_6",15.4,31.8309886183791,186.265028431339
"743698",42,1652,7,94,"",26,185,184,8,2,2,"","IFN2","42_1652","42_1652_7","IFN2_42_1652_7",18.45,31.8309886183791,267.3514983159
"743699",42,1652,8,99,"",26,195,196,7.5,2,2,"","IFN2","42_1652","42_1652_8","IFN2_42_1652_8",19.55,31.8309886183791,300.181141545913
"743700",42,1652,9,107,"",25,133,127,8,2,2,"","IFN2","42_1652","42_1652_9","IFN2_42_1652_9",13,31.8309886183791,132.732289614169
"744911",42,1750,1,20,"",26,157,157,8.5,6,2,"","IFN2","42_1750","42_1750_1","IFN2_42_1750_1",15.7,31.8309886183791,193.592793295837
"744912",42,1750,10,85,"",26,262,250,10,3,2,"","IFN2","42_1750","42_1750_10","IFN2_42_1750_10",25.6,14.1471060526129,514.718540364152
"744913",42,1750,11,107,"",26,294,292,10.5,2,2,"","IFN2","42_1750","42_1750_11","IFN2_42_1750_11",29.3,14.1471060526129,674.256469295075
"744914",42,1750,12,108,"",26,161,164,7,2,2,"","IFN2","42_1750","42_1750_12","IFN2_42_1750_12",16.25,31.8309886183791,207.394202522139
"744915",42,1750,13,117,"",26,172,169,8,2,2,"","IFN2","42_1750","42_1750_13","IFN2_42_1750_13",17.05,31.8309886183791,228.317209595047
"744916",42,1750,14,125,"",26,128,128,7,3,3,"","IFN2","42_1750","42_1750_14","IFN2_42_1750_14",12.8,31.8309886183791,128.679635091038
"744917",42,1750,15,141,"",26,195,193,8.5,3,2,"","IFN2","42_1750","42_1750_15","IFN2_42_1750_15",19.4,31.8309886183791,295.592452776264
"744918",42,1750,16,151,"",26,308,315,10.5,2,2,"","IFN2","42_1750","42_1750_16","IFN2_42_1750_16",31.15,14.1471060526129,762.08950940322
"744919",42,1750,17,151,"",26,228,228,10,2,2,"","IFN2","42_1750","42_1750_17","IFN2_42_1750_17",22.8,14.1471060526129,408.28138126053
"744920",42,1750,18,169,"",26,277,273,9.5,3,2,"","IFN2","42_1750","42_1750_18","IFN2_42_1750_18",27.5,14.1471060526129,593.95736106932
"744921",42,1750,19,173,"",26,178,168,7.5,3,2,"","IFN2","42_1750","42_1750_19","IFN2_42_1750_19",17.3,31.8309886183791,235.061816323222
"744922",42,1750,2,29,"",26,125,124,6.5,3,5,"","IFN2","42_1750","42_1750_2","IFN2_42_1750_2",12.45,127.323954473516,121.738678822013
"744923",42,1750,20,180,"",26,288,296,9,3,2,"","IFN2","42_1750","42_1750_20","IFN2_42_1750_20",29.2,14.1471060526129,669.6618900392
"744924",42,1750,21,185,"",26,273,271,10.5,2,2,"","IFN2","42_1750","42_1750_21","IFN2_42_1750_21",27.2,14.1471060526129,581.068977207968
"744925",42,1750,22,190,"",26,132,134,6.5,3,3,"","IFN2","42_1750","42_1750_22","IFN2_42_1750_22",13.3,31.8309886183791,138.929081123375
"744926",42,1750,23,197,"",26,340,333,11.5,2,2,"","IFN2","42_1750","42_1750_23","IFN2_42_1750_23",33.65,14.1471060526129,889.324011873607
"744927",42,1750,24,220,"",26,256,251,10,3,2,"","IFN2","42_1750","42_1750_24","IFN2_42_1750_24",25.35,14.1471060526129,504.714531257877
"744928",42,1750,25,225,"",26,243,252,10,2,2,"","IFN2","42_1750","42_1750_25","IFN2_42_1750_25",24.75,14.1471060526129,481.105462466149
"744929",42,1750,26,240,"",26,228,229,9,2,2,"","IFN2","42_1750","42_1750_26","IFN2_42_1750_26",22.85,14.1471060526129,410.074052568484
"744930",42,1750,27,261,"",26,225,227,9.5,2,2,"","IFN2","42_1750","42_1750_27","IFN2_42_1750_27",22.6,14.1471060526129,401.149965936881
"744931",42,1750,28,272,"",26,164,155,6.5,3,3,"","IFN2","42_1750","42_1750_28","IFN2_42_1750_28",15.95,31.8309886183791,199.807256263719
"744932",42,1750,29,275,"",26,138,137,6.5,3,3,"","IFN2","42_1750","42_1750_29","IFN2_42_1750_29",13.75,31.8309886183791,148.48934026733
"744933",42,1750,3,33,"",26,170,170,8,2,2,"","IFN2","42_1750","42_1750_3","IFN2_42_1750_3",17,31.8309886183791,226.980069221863
"744934",42,1750,30,280,"",26,167,160,6.5,3,2,"","IFN2","42_1750","42_1750_30","IFN2_42_1750_30",16.35,31.8309886183791,209.954600534814
"744935",42,1750,31,320,"",26,170,174,7,3,2,"","IFN2","42_1750","42_1750_31","IFN2_42_1750_31",17.2,31.8309886183791,232.352192659501
"744936",42,1750,32,320,"",26,166,169,7.5,3,2,"","IFN2","42_1750","42_1750_32","IFN2_42_1750_32",16.75,31.8309886183791,220.353272218197
"744937",42,1750,33,335,"",26,174,171,8,3,2,"","IFN2","42_1750","42_1750_33","IFN2_42_1750_33",17.25,31.8309886183791,233.705040995953
"744938",42,1750,34,348,"",26,213,212,8.5,2,2,"","IFN2","42_1750","42_1750_34","IFN2_42_1750_34",21.25,31.8309886183791,354.65635815916
"744939",42,1750,35,367,"",26,172,175,7.5,3,5,"","IFN2","42_1750","42_1750_35","IFN2_42_1750_35",17.35,31.8309886183791,236.422518641308
"744940",42,1750,36,384,"",26,254,251,9.5,2,2,"","IFN2","42_1750","42_1750_36","IFN2_42_1750_36",25.25,14.1471060526129,500.740416551086
"744941",42,1750,37,396,"",26,268,270,9,2,2,"","IFN2","42_1750","42_1750_37","IFN2_42_1750_37",26.9,14.1471060526129,568.321965016027
"744942",42,1750,4,44,"",26,204,199,7.5,3,2,"","IFN2","42_1750","42_1750_4","IFN2_42_1750_4",20.15,31.8309886183791,318.88932579804
"744943",42,1750,5,54,"",26,195,184,7,3,2,"","IFN2","42_1750","42_1750_5","IFN2_42_1750_5",18.95,31.8309886183791,282.038443971432
"744944",42,1750,6,66,"",26,154,145,7,3,2,"","IFN2","42_1750","42_1750_6","IFN2_42_1750_6",14.95,31.8309886183791,175.538453014738
"744945",42,1750,7,70,"",26,295,290,9.5,2,2,"","IFN2","42_1750","42_1750_7","IFN2_42_1750_7",29.25,14.1471060526129,671.957216171729
"744946",42,1750,8,72,"",26,217,213,8,3,2,"","IFN2","42_1750","42_1750_8","IFN2_42_1750_8",21.5,31.8309886183791,363.05030103047
"744947",42,1750,9,79,"",26,179,177,7,3,2,"","IFN2","42_1750","42_1750_9","IFN2_42_1750_9",17.8,31.8309886183791,248.845554090848
"745085",42,1761,1,27,"",26,134,134,4.5,2,3,"","IFN2","42_1761","42_1761_1","IFN2_42_1761_1",13.4,31.8309886183791,141.026094219646
"745086",42,1761,2,141,"",26,80,80,3.5,2,3,"","IFN2","42_1761","42_1761_2","IFN2_42_1761_2",8,127.323954473516,50.2654824574367
"745087",42,1764,1,54,"",26,149,147,6,2,3,"","IFN2","42_1764","42_1764_1","IFN2_42_1764_1",14.8,31.8309886183791,172.033613710577
"745088",42,1764,2,91,"",26,112,109,5,2,3,"","IFN2","42_1764","42_1764_2","IFN2_42_1764_2",11.05,127.323954473516,95.899079246237
"745089",42,1764,3,94,"",26,153,153,5.5,2,3,"","IFN2","42_1764","42_1764_3","IFN2_42_1764_3",15.3,31.8309886183791,183.853856069709
"745090",42,1764,4,100,"",26,104,107,4.5,2,3,"","IFN2","42_1764","42_1764_4","IFN2_42_1764_4",10.55,127.323954473516,87.4167790815445
"745091",42,1764,5,152,"",26,162,168,6,2,3,"","IFN2","42_1764","42_1764_5","IFN2_42_1764_5",16.5,31.8309886183791,213.824649984955
"745092",42,1764,6,183,"",26,86,86,4,2,3,"","IFN2","42_1764","42_1764_6","IFN2_42_1764_6",8.6,127.323954473516,58.0880481648753
"745093",42,1764,7,274,"",26,99,99,4.5,2,3,"","IFN2","42_1764","42_1764_7","IFN2_42_1764_7",9.9,127.323954473516,76.9768739945839
"745119",42,1772,1,195,"",26,153,168,5.5,2,5,"","IFN2","42_1772","42_1772_1","IFN2_42_1772_1",16.05,31.8309886183791,202.320530386591
"745499",42,1805,1,16,"",26,164,166,6,2,3,"","IFN2","42_1805","42_1805_1","IFN2_42_1805_1",16.5,31.8309886183791,213.824649984955
"745500",42,1805,10,144,"",26,152,155,6,2,2,"","IFN2","42_1805","42_1805_10","IFN2_42_1805_10",15.35,31.8309886183791,185.057478755115
"745501",42,1805,11,145,"",26,148,149,5.5,2,2,"","IFN2","42_1805","42_1805_11","IFN2_42_1805_11",14.85,31.8309886183791,173.197966487814
"745502",42,1805,12,148,"",26,177,183,6.5,2,2,"","IFN2","42_1805","42_1805_12","IFN2_42_1805_12",18,31.8309886183791,254.469004940773
"745503",42,1805,13,153,"",26,177,187,6,2,2,"","IFN2","42_1805","42_1805_13","IFN2_42_1805_13",18.2,31.8309886183791,260.155287643771
"745504",42,1805,14,163,"",26,221,212,7,2,2,"","IFN2","42_1805","42_1805_14","IFN2_42_1805_14",21.65,31.8309886183791,368.13379064306
"745505",42,1805,15,163,"",26,158,157,7.5,2,2,"","IFN2","42_1805","42_1805_15","IFN2_42_1805_15",15.75,31.8309886183791,194.82783190778
"745506",42,1805,16,191,"",26,145,154,6.5,2,2,"","IFN2","42_1805","42_1805_16","IFN2_42_1805_16",14.95,31.8309886183791,175.538453014738
"745507",42,1805,17,202,"",26,181,182,7.5,2,2,"","IFN2","42_1805","42_1805_17","IFN2_42_1805_17",18.15,31.8309886183791,258.727826481796
"745508",42,1805,18,202,"",26,199,188,7.5,2,2,"","IFN2","42_1805","42_1805_18","IFN2_42_1805_18",19.35,31.8309886183791,294.070743834681
"745509",42,1805,19,213,"",26,197,196,7,2,2,"","IFN2","42_1805","42_1805_19","IFN2_42_1805_19",19.65,31.8309886183791,303.259902346431
"745510",42,1805,2,32,"",26,153,147,6,2,3,"","IFN2","42_1805","42_1805_2","IFN2_42_1805_2",15,31.8309886183791,176.714586764426
"745511",42,1805,20,227,"",26,191,191,7.5,2,2,"1","IFN2","42_1805","42_1805_20","IFN2_42_1805_20",19.1,31.8309886183791,286.521103989023
"745512",42,1805,21,234,"",26,159,152,6,2,3,"","IFN2","42_1805","42_1805_21","IFN2_42_1805_21",15.55,31.8309886183791,189.911239404911
"745513",42,1805,22,261,"",26,160,152,7,2,2,"","IFN2","42_1805","42_1805_22","IFN2_42_1805_22",15.6,31.8309886183791,191.134497044403
"745514",42,1805,23,272,"",26,152,150,7,2,2,"","IFN2","42_1805","42_1805_23","IFN2_42_1805_23",15.1,31.8309886183791,179.078635236252
"745515",42,1805,24,284,"",26,128,131,5,2,3,"1","IFN2","42_1805","42_1805_24","IFN2_42_1805_24",12.95,31.8309886183791,131.713235497161
"745516",42,1805,25,294,"",26,245,241,7.5,2,2,"","IFN2","42_1805","42_1805_25","IFN2_42_1805_25",24.3,14.1471060526129,463.769761504559
"745517",42,1805,26,299,"",26,223,225,7,2,2,"","IFN2","42_1805","42_1805_26","IFN2_42_1805_26",22.4,31.8309886183791,394.081382466304
"745518",42,1805,27,302,"",26,201,197,7,2,2,"","IFN2","42_1805","42_1805_27","IFN2_42_1805_27",19.9,31.8309886183791,311.025526687023
"745519",42,1805,28,308,"",26,157,155,7,2,2,"","IFN2","42_1805","42_1805_28","IFN2_42_1805_28",15.6,31.8309886183791,191.134497044403
"745520",42,1805,29,313,"",26,168,162,6,2,2,"","IFN2","42_1805","42_1805_29","IFN2_42_1805_29",16.5,31.8309886183791,213.824649984955
"745521",42,1805,3,35,"",26,211,211,7,2,2,"","IFN2","42_1805","42_1805_3","IFN2_42_1805_3",21.1,31.8309886183791,349.667116326178
"745522",42,1805,30,340,"",26,225,232,7.5,2,2,"","IFN2","42_1805","42_1805_30","IFN2_42_1805_30",22.85,14.1471060526129,410.074052568484
"745523",42,1805,31,352,"",26,190,195,7,2,2,"1","IFN2","42_1805","42_1805_31","IFN2_42_1805_31",19.25,31.8309886183791,291.039106923967
"745524",42,1805,32,365,"",26,218,219,7,2,2,"","IFN2","42_1805","42_1805_32","IFN2_42_1805_32",21.85,31.8309886183791,374.966754664618
"745525",42,1805,33,369,"",26,199,197,7,2,2,"","IFN2","42_1805","42_1805_33","IFN2_42_1805_33",19.8,31.8309886183791,307.907495978336
"745526",42,1805,34,380,"",26,132,128,6,2,3,"","IFN2","42_1805","42_1805_34","IFN2_42_1805_34",13,31.8309886183791,132.732289614169
"745527",42,1805,35,396,"",26,171,174,6,2,2,"","IFN2","42_1805","42_1805_35","IFN2_42_1805_35",17.25,31.8309886183791,233.705040995953
"745528",42,1805,36,399,"",26,187,186,7,2,2,"","IFN2","42_1805","42_1805_36","IFN2_42_1805_36",18.65,31.8309886183791,273.179152688309
"745529",42,1805,4,77,"",26,227,208,7.5,2,2,"","IFN2","42_1805","42_1805_4","IFN2_42_1805_4",21.75,31.8309886183791,371.542418672205
"745530",42,1805,5,83,"",26,179,180,6,2,2,"","IFN2","42_1805","42_1805_5","IFN2_42_1805_5",17.95,31.8309886183791,253.057251742066
"745531",42,1805,6,97,"",26,139,143,6,2,3,"","IFN2","42_1805","42_1805_6","IFN2_42_1805_6",14.1,31.8309886183791,156.145008865047
"745532",42,1805,7,98,"",26,190,187,7,2,2,"","IFN2","42_1805","42_1805_7","IFN2_42_1805_7",18.85,31.8309886183791,279.06963891379
"745533",42,1805,8,107,"",26,190,191,7,2,2,"","IFN2","42_1805","42_1805_8","IFN2_42_1805_8",19.05,31.8309886183791,285.022956992342
"745534",42,1805,9,142,"",26,152,151,7,2,2,"","IFN2","42_1805","42_1805_9","IFN2_42_1805_9",15.15,31.8309886183791,180.266549958391
"745549",42,1813,1,1,"",26,127,131,5,2,3,"","IFN2","42_1813","42_1813_1","IFN2_42_1813_1",12.9,31.8309886183791,130.698108370969
"745550",42,1813,10,78,"",26,167,164,7,2,2,"","IFN2","42_1813","42_1813_10","IFN2_42_1813_10",16.55,31.8309886183791,215.12252044997
"745551",42,1813,11,79,"",26,112,108,6.5,2,3,"","IFN2","42_1813","42_1813_11","IFN2_42_1813_11",11,127.323954473516,95.0331777710912
"745552",42,1813,12,101,"",26,129,118,6.5,2,3,"","IFN2","42_1813","42_1813_12","IFN2_42_1813_12",12.35,127.323954473516,119.790891376787
"745553",42,1813,13,102,"",26,147,140,6.5,2,2,"","IFN2","42_1813","42_1813_13","IFN2_42_1813_13",14.35,31.8309886183791,161.731153302211
"745554",42,1813,14,112,"",26,160,150,6.5,2,2,"","IFN2","42_1813","42_1813_14","IFN2_42_1813_14",15.5,31.8309886183791,188.691908756237
"745555",42,1813,15,119,"",26,133,131,6.5,2,2,"","IFN2","42_1813","42_1813_15","IFN2_42_1813_15",13.2,31.8309886183791,136.847775990371
"745556",42,1813,16,124,"",26,89,94,5,2,3,"","IFN2","42_1813","42_1813_16","IFN2_42_1813_16",9.15,127.323954473516,65.7554977350429
"745557",42,1813,17,133,"",26,107,111,5,2,3,"","IFN2","42_1813","42_1813_17","IFN2_42_1813_17",10.9,127.323954473516,93.3131557932508
"745558",42,1813,18,134,"",26,145,146,6,2,2,"","IFN2","42_1813","42_1813_18","IFN2_42_1813_18",14.55,31.8309886183791,166.270754686648
"745559",42,1813,19,141,"",26,127,126,6,2,2,"","IFN2","42_1813","42_1813_19","IFN2_42_1813_19",12.65,31.8309886183791,125.681377602268
"745560",42,1813,2,9,"",26,97,92,5,2,3,"","IFN2","42_1813","42_1813_2","IFN2_42_1813_2",9.45,127.323954473516,70.1380194868006
"745561",42,1813,20,149,"",26,111,109,5,2,3,"","IFN2","42_1813","42_1813_20","IFN2_42_1813_20",11,127.323954473516,95.0331777710912
"745562",42,1813,21,160,"",26,150,151,6,2,2,"","IFN2","42_1813","42_1813_21","IFN2_42_1813_21",15.05,31.8309886183791,177.894647504931
"745563",42,1813,22,161,"",26,146,131,6,2,2,"","IFN2","42_1813","42_1813_22","IFN2_42_1813_22",13.85,31.8309886183791,150.657039198307
"745564",42,1813,23,169,"",26,139,139,6,2,2,"","IFN2","42_1813","42_1813_23","IFN2_42_1813_23",13.9,31.8309886183791,151.746779150021
"745565",42,1813,24,179,"",26,159,167,7,2,2,"","IFN2","42_1813","42_1813_24","IFN2_42_1813_24",16.3,31.8309886183791,208.672438033068
"745566",42,1813,25,181,"",26,217,220,7,2,2,"","IFN2","42_1813","42_1813_25","IFN2_42_1813_25",21.85,31.8309886183791,374.966754664618
"745567",42,1813,26,183,"",26,149,149,6.5,2,2,"","IFN2","42_1813","42_1813_26","IFN2_42_1813_26",14.9,31.8309886183791,174.366246255868
"745568",42,1813,27,200,"",26,109,111,5.5,2,3,"","IFN2","42_1813","42_1813_27","IFN2_42_1813_27",11,127.323954473516,95.0331777710912
"745569",42,1813,28,209,"",26,160,156,7,2,2,"","IFN2","42_1813","42_1813_28","IFN2_42_1813_28",15.8,31.8309886183791,196.066797510539
"745570",42,1813,29,209,"",26,149,153,6,2,2,"","IFN2","42_1813","42_1813_29","IFN2_42_1813_29",15.1,31.8309886183791,179.078635236252
"745571",42,1813,3,13,"",26,93,92,5,2,3,"","IFN2","42_1813","42_1813_3","IFN2_42_1813_3",9.25,127.323954473516,67.2006303556942
